id_parc;nom_usuel;code_insee;nom_commune;code_dept;code_reg;date_delivrance_recipisse_prefecture;date_depot_demande_autorisation;date_delivrance_avis_autorite_environnementale;date_delivrance_rejet;date_delivrance_autorisation;date_delivrance_refus;date_debut_construction;date_mise_en_service;date_debut_demantelement;date_cessation_activite;etat_parc;statut_admin;statut_parc;date_arrete_prefectoral_complementaire;contentieux;repowering;repowering_substantiel;repowering_notable;type;date_depot_demande_autorisation_repowering;date_repowering;date_delivrance_avis_autorite_environnementale_repowering;date_delivrance_autorisation_repowering;nom_exploitant;siret;date_maj
0010011670;PARC EOLIEN DE BLANCFOSSE;28284;OINVILLE ST LIPHARD;28;24;;2004-08-10;;;2005-04-26;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-12
0010011671;PARC EOLIEN DU BOIS BIGOT;28047;BOISVILLE LA ST PERE;28;24;;2002-12-17;2003-01-22;;2003-07-21;;2005-02-25;2006-05-19;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-11
0010011672;PARC EOLIEN DU BOIS DE L'ARCHE;28032;BEAUVILLIERS;28;24;;2002-12-17;2003-01-22;;2003-07-21;;2005-02-22;2006-09-13;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-15
0010011673;CENTRALE EOLIENNE DES VINGT SETIERS;28183;GOMMERVILLE;28;24;;2011-06-15;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Centrale Eolienne Des Vingt Setiers;49475301500028;2022-10-21
0010011673;CENTRALE EOLIENNE DES VINGT SETIERS;28294;OYSONVILLE;28;24;;2011-06-15;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Centrale Eolienne Des Vingt Setiers;49475301500028;2022-10-21
0010011675;CENTRALE EOLIENNE DES VINGT SETIERS;28183;GOMMERVILLE;28;24;;2011-07-23;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-21
0010011675;CENTRALE EOLIENNE DES VINGT SETIERS;91511;PUSSAY;91;11;;2011-07-23;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-21
0010011676;CENTRALE EOLIENNE DE BOIS CHENEAU;28025;BARMAINVILLE;28;24;;2009-08-01;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-21
0010011676;CENTRALE EOLIENNE DE BOIS CHENEAU;28284;OINVILLE ST LIPHARD;28;24;;2009-08-01;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-21
0010011684;PARCS EOLIENS DE NEUVY ET VILLARS;28277;NEUVY EN DUNOIS;28;24;;2005-12-20;;;;;2009-01-04;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-04
0010011684;PARCS EOLIENS DE NEUVY ET VILLARS;28411;VILLARS;28;24;;2005-12-20;;;;;2009-01-04;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-04
0010011686;PARC EOLIEN DU CARREAU;28382;TERMINIERS;28;24;;2002-12-03;2003-01-22;;2003-10-08;;2005-11-23;2006-10-23;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-15
0010011723;PARC EOLIEN DE FRANCOURVILLE;28160;FRANCOURVILLE;28;24;;2014-02-17;2014-02-18;;2016-04-19;;;2016-07-11;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;EDPR FRANCE HOLDING;80234604900025;2022-10-22
0010011728;EDPR France Holding - Parc Eolien de Marchéville;28234;MARCHEVILLE;28;24;;2012-10-23;2012-10-24;;2018-03-20;;;2020-06-29;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;EDPR France Holding;;2022-10-22
0010011729;Parc Eolien de Dammarie;28122;DAMMARIE;28;24;;2012-10-23;2012-10-24;;2016-04-19;;;2016-09-19;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;EDPR France Holding;45349805700034;2022-10-22
0010011734;PARC DE BONNEVAL SAS;28051;BONNEVAL;28;24;;2005-02-18;;;;;2005-08-09;2006-04-20;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-08-17
0010011735;PARC EOLIEN DU MOULIN DE PIERRE SUD;28176;LE GAULT ST DENIS;28;24;;2010-09-26;;;;;2014-06-02;2017-02-01;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-08-17
0010011735;PARC EOLIEN DU MOULIN DE PIERRE SUD;28306;PRE-SAINT-MARTIN;28;24;;2010-09-26;;;;;2014-06-02;2017-02-01;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-08-17
0010011772;CENTRALE EOLIENNE DE PATAY SAS;45248;PATAY;45;24;;2005-09-21;2012-01-01;;2012-09-21;;;2007-04-14;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;EDPR FRANCE HOLDING;;2022-10-21
0010011773;SOCPE de Saint Jacques SARL;45080;CHARMONT EN BEAUCE;45;24;;2007-06-06;2012-01-01;;2012-10-03;;;2009-01-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;EDPR FRANCE HOLDING;;2022-10-22
0010011774;SOCPE des Quinze Mines filile EDP;45080;CHARMONT EN BEAUCE;45;24;;2008-01-24;2012-01-01;;2013-01-04;;;2010-06-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;EDPR FRANCE HOLDING;;2022-10-22
0010011774;SOCPE des Quinze Mines filile EDP;45162;GUIGNEVILLE;45;24;;2008-01-24;2012-01-01;;2013-01-04;;;2010-06-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;EDPR FRANCE HOLDING;;2022-10-22
0010011775;SOCPE de Sauvageons filiale de EDP;45080;CHARMONT EN BEAUCE;45;24;;2007-06-06;2012-01-01;;2013-01-04;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;EDPR FRANCE HOLDING;;2022-10-22
0010011776;SOCPE de la Mardelle SARL;45162;GUIGNEVILLE;45;24;;2008-01-24;2012-01-01;;2013-01-04;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;EDPR FRANCE HOLDING;;2022-10-22
0010011777;SOCPE de la Vallée du Moulin SARL;45162;GUIGNEVILLE;45;24;;2009-09-02;2012-01-01;;2013-01-04;;;2010-06-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;EDPR FRANCE HOLDING;;2022-10-22
0010011782;PARC EOLIEN DU BOIS D'ANCHAT;41173;BEAUCE LA ROMAINE;41;24;;2006-06-14;2006-07-26;;2013-04-16;;2013-07-25;2014-03-31;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;SEPE du Bois d'Anchat SAS;;2022-10-18
0010011785;LES PÉNAGES;41141;MOISY;41;24;;;;;;;2006-02-22;;;;;Autorisation;;2020-11-12;;true;;true;N;;2022-10-26;;;Exploitant anonymisé;;2022-10-27
0010011785;LES PÉNAGES;41172;OUZOUER-LE-DOYEN;41;24;;;;;;;2006-02-22;;;;;Autorisation;;2020-11-12;;true;;true;N;;2022-10-26;;;Exploitant anonymisé;;2022-10-27
0010011787;Parc Eolien du Bois Louis;45326;TOURNOISIS;45;24;;2002-12-05;;;2004-07-21;;2005-07-05;2006-03-03;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-25
0010011788;Parc éolien de la Grange du Bourreau;45253;PITHIVIERS LE VIEIL;45;24;;2005-02-03;;;2006-02-14;;2007-05-01;2007-12-27;;;;Autorisation;En instruction;;;;;;;;;;;EOLE 45 sas;;2022-09-21
0010011789;Parc éolien de la Brière;45025;BAZOCHES LES GALLERANDES;45;24;;2005-08-03;;;2006-07-06;;2007-11-01;2008-06-06;;;;Autorisation;En instruction;;;;;;;;;;;EOLE45 sas;;2022-09-21
0010011790;Parc éolien du Fond de Paradis;45012;AUDEVILLE;45;24;;2007-04-06;;;2008-05-13;;2010-03-01;2010-10-28;;;;Autorisation;En instruction;;;;;;;;;;;EOLE45 sas;;2022-09-21
0010011790;Parc éolien du Fond de Paradis;45310;SERMAISES;45;24;;2007-04-06;;;2008-05-13;;2010-03-01;2010-10-28;;;;Autorisation;En instruction;;;;;;;;;;;EOLE45 sas;;2022-09-21
0010011794;MOULIN D'EMANVILLE;28004;ALLONNES;28;24;;2009-08-05;;;;;2013-09-04;2014-10-02;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-26
0010011794;MOULIN D'EMANVILLE;28032;BEAUVILLIERS;28;24;;2009-08-05;;;;;2013-09-04;2014-10-02;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-26
0010011795;HAUTS DE MELLERAY;28199;JANVILLE-EN-BEAUCE;28;24;;2004-08-10;;;2005-04-26;;2006-02-22;;;;;Autorisation;En instruction;2020-06-15;;true;;true;N;;2022-10-26;;;PELEIA 4;47945536200026;2022-10-27
0010011795;HAUTS DE MELLERAY;28284;OINVILLE ST LIPHARD;28;24;;2004-08-10;;;2005-04-26;;2006-02-22;;;;;Autorisation;En instruction;2020-06-15;;true;;true;N;;2022-10-26;;;PELEIA 4;47945536200026;2022-10-27
0010011796;VOIE BLERIOT OUEST;28300;POINVILLE;28;24;;;;;;;2005-02-21;2006-07-27;;;;Autorisation;;2020-06-15;;true;;true;N;;2022-10-26;;;PELEIA 4;47945536200026;2022-10-27
0010011796;VOIE BLERIOT OUEST;28367;SANTILLY;28;24;;;;;;;2005-02-21;2006-07-27;;;;Autorisation;;2020-06-15;;true;;true;N;;2022-10-26;;;PELEIA 4;47945536200026;2022-10-27
0010011797;CHAMPS BESNARD;28367;SANTILLY;28;24;;;;;;;2006-02-22;;;;;Autorisation;;2020-06-15;;true;;true;N;;2022-10-26;;;PELEIA 3;48327772900024;2022-10-27
0010011803;ENERTRAG BEAUCE V;28239;MARVILLE MOUTIERS BRULE;28;24;;2012-08-22;;;;;;2022-08-01;;;;Autorisation;En instruction;;;;;;;;;;;ENERTRAG BEAUCE V;45128271900025;2022-10-12
0010011826;Parc éolien du Bois Clergeons;28199;JANVILLE-EN-BEAUCE;28;24;;2002-12-11;;;2004-04-13;;2005-02-21;2006-01-08;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-29
0010011826;Parc éolien du Bois Clergeons;28300;POINVILLE;28;24;;2002-12-11;;;2004-04-13;;2005-02-21;2006-01-08;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-29
0010011827;Parc éolien de la Voie Blériot Est;28300;POINVILLE;28;24;;2002-12-11;;;2003-07-23;;2005-02-21;2005-12-16;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-28
0010011827;Parc éolien de la Voie Blériot Est;28367;SANTILLY;28;24;;2002-12-11;;;2003-07-23;;2005-02-21;2005-12-16;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-28
0010011873;PARC EOLIEN DES COUDRAYS;18237;STE THORETTE;18;24;;2010-01-19;;;;;;2011-06-21;;;;Autorisation;En instruction;;;;;;;;;;;VECTOR RENEWABLES;;2022-10-18
0010011874;VECTOR RENEWALBLES;18137;MAREUIL SUR ARNON;18;24;;2010-06-23;;;;;;2011-09-30;;;;Autorisation;En instruction;;;;;;;;;;;VECTOR RENEWABLES;;2022-10-18
0010011875;EOLIENNES DES TROIS ORMES;18044;CERBOIS;18;24;;2011-08-01;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0010011875;EOLIENNES DES TROIS ORMES;18124;LAZENAY;18;24;;2011-08-01;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0010011875;EOLIENNES DES TROIS ORMES;18128;LIMEUX;18;24;;2011-08-01;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0010011879;PARC EOLIEN DE LA CHAUSSEE DE CESAR NORD;18066;CIVRAY;18;24;;2005-12-06;2006-01-24;;2007-05-07;;2012-03-23;2013-08-22;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-08-25
0010011880;Chaussée de César Sud - SWM WIND ONSHORE FRANKREICH SAS;18066;CIVRAY;18;24;;2007-05-07;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-12
0010011881;SAS FERME EOLIENNE DE CHERY;18064;CHERY;18;24;;2007-04-05;2008-12-10;;2010-09-06;;2012-02-21;2012-11-12;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-28
0010011947;PARC EOLIEN AUBIGEON;36065;DIOU;36;24;;2009-03-18;2009-06-22;;2010-08-20;;2014-02-01;2015-08-04;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-08-25
0010011947;PARC EOLIEN AUBIGEON;36199;STE LIZAIGNE;36;24;;2009-03-18;2009-06-22;;2010-08-20;;2014-02-01;2015-08-04;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-08-25
0010011950;Parc Eolien Petite Pièce;36097;LINIEZ;36;24;;2007-02-06;2012-01-01;;2013-05-22;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;EDPR FRANCE HOLDING;47976383100027;2022-10-22
0010011958;PARC EOLIEN DES VIGNES;36097;LINIEZ;36;24;;2005-12-06;2007-03-01;;2007-09-24;;2007-11-05;2010-01-13;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-24
0010011958;PARC EOLIEN DES VIGNES;36195;ST GEORGES SUR ARNON;36;24;;2005-12-06;2007-03-01;;2007-09-24;;2007-11-05;2010-01-13;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-24
0010011959;Parc Eolien des Blés d'Or;36230;VATAN;36;24;;2010-05-19;2012-01-01;;2013-05-22;;;2010-10-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;EDPR FRANCE HOLDING;50357525000116;2022-10-22
0010011960;Parc Eolien Le Mée;36230;VATAN;36;24;;2010-05-19;2012-01-01;;2013-05-22;;;2010-10-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;; EDPR FRANCE HOLDING;;2022-10-22
0010012084;SOCIETE IEL  EXPLOITATION 23;18124;LAZENAY;18;24;;2013-05-16;2014-06-06;;2015-04-29;;2018-02-01;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;IEL Exploitation 23;52817495600011;2022-10-22
0010012084;SOCIETE IEL  EXPLOITATION 23;18182;POISIEUX;18;24;;2013-05-16;2014-06-06;;2015-04-29;;2018-02-01;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;IEL Exploitation 23;52817495600011;2022-10-22
0010012124;EURL PARC EOLIEN DES BOUIGES;36099;LOURDOUEIX-SAINT-MICHEL;36;24;;2018-06-01;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-05
0010012197;Parc Eolien de la Vallée de Torfou;36021;LES BORDES;36;24;;2013-08-08;2014-06-19;;2015-04-07;;2017-09-08;2018-12-11;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;ERG France;;2022-10-28
0010012197;Parc Eolien de la Vallée de Torfou;36199;STE LIZAIGNE;36;24;;2013-08-08;2014-06-19;;2015-04-07;;2017-09-08;2018-12-11;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;ERG France;;2022-10-28
0010012265;EDPR France Holding - Parc éolien Paudy;36152;PAUDY;36;24;;2013-12-06;2014-12-05;;2015-08-06;;;2019-08-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;EDPR FRANCE HOLDING;;2022-09-29
0010012274;Ferme Eolienne de Neuville-aux-Bois SNC;45224;NEUVILLE AUX BOIS;45;24;;2013-12-19;2014-06-02;;2014-11-07;;2022-08-09;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Ferme Eolienne de Neuville-aux-Bois;;2022-11-25
0010012298;SAS Parc éolien de Guilleville;28164;FRESNAY L EVEQUE;28;24;;2013-12-27;;;;;2017-08-21;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-28
0010012298;SAS Parc éolien de Guilleville;28189;GUILLEVILLE;28;24;;2013-12-27;;;;;2017-08-21;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-28
0010012298;SAS Parc éolien de Guilleville;28392;TRANCRAINVILLE;28;24;;2013-12-27;;;;;2017-08-21;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-28
0010012356;LA PLAINE;18114;INEUIL;18;24;;2014-03-11;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;SAS LES VENTS DE LA MOIVRE 4;43483627600023;2022-11-09
0010012356;LA PLAINE;18152;MONTLOUIS;18;24;;2014-03-11;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;SAS LES VENTS DE LA MOIVRE 4;43483627600023;2022-11-09
0010012359;SAS FERME EOLIENNE DE IDS;18112;IDS ST ROCH;18;24;;2014-03-20;;;2015-08-18;;2018-01-04;2020-04-27;;;;Autorisation;En instruction;;;;;;;;;;;WPO SAS;51814098300033;2022-10-22
0010012359;SAS FERME EOLIENNE DE IDS;18266;TOUCHAY;18;24;;2014-03-20;;;2015-08-18;;2018-01-04;2020-04-27;;;;Autorisation;En instruction;;;;;;;;;;;WPO SAS;51814098300033;2022-10-22
0010012383;VOUILLON;36248;VOUILLON;36;24;;2014-04-24;;;;;;2016-09-15;;;;Autorisation;En instruction;;;;;;;;;;;Engie Green Vouillon;79871056200017;2022-09-27
0010012388;PARC EOLIEN LES PIERROTS;36125;MIGNY;36;24;;2014-04-28;2015-06-05;;2016-03-29;;2020-08-24;2021-12-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;PARC EOLIEN LES PIERROTS;50173916300019;2022-07-01
0010012388;PARC EOLIEN LES PIERROTS;36195;ST GEORGES SUR ARNON;36;24;;2014-04-28;2015-06-05;;2016-03-29;;2020-08-24;2021-12-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;PARC EOLIEN LES PIERROTS;50173916300019;2022-07-01
0010012465;CENTRALE EOLIENNE LE LONG VILLIERS;28183;GOMMERVILLE;28;24;;2014-07-16;2015-05-29;;2016-01-13;;2017-02-27;2018-09-14;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Centrale Eolienne Le Long Villiers CELOV;80159137100027;2022-10-19
0010012474;SAS Parc éolien d'Espiers;28164;FRESNAY L EVEQUE;28;24;;2014-07-18;;;;;2017-08-21;;;;;Autorisation;En instruction;;;;;;;;;;;EDF Renouvelables France;51875535000031;2022-10-28
0010012474;SAS Parc éolien d'Espiers;28426;YMONVILLE;28;24;;2014-07-18;;;;;2017-08-21;;;;;Autorisation;En instruction;;;;;;;;;;;EDF Renouvelables France;51875535000031;2022-10-28
0010012570;PARC EOLIEN DE REUILLY et DIOU ENERGIES;36065;DIOU;36;24;;2014-11-28;2016-04-07;;2017-05-04;;2019-01-28;2020-03-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;REUILLY ET DIOU ENERGIES;512610338;2022-10-18
0010012570;PARC EOLIEN DE REUILLY et DIOU ENERGIES;36171;REUILLY;36;24;;2014-11-28;2016-04-07;;2017-05-04;;2019-01-28;2020-03-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;REUILLY ET DIOU ENERGIES;512610338;2022-10-18
0010012579;DAMPIERRE ET MASSAY ENERGIES;18085;DAMPIERRE-EN-GRACAY;18;24;;2014-11-26;2016-06-15;;2017-03-01;;2019-08-01;2021-01-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-09-30
0010012579;DAMPIERRE ET MASSAY ENERGIES;18140;MASSAY;18;24;;2014-11-26;2016-06-15;;2017-03-01;;2019-08-01;2021-01-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-09-30
0010012589;FERME EOLIENNE DE LA BUTTE DE MENONVILLE;28411;VILLARS;28;24;;2017-08-31;2018-04-25;;2018-10-04;;2020-09-14;2021-05-04;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-16
0010012668;Montplaisir;18103;GRACAY;18;24;;2020-09-30;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-25
0010012679;CENTRALE EOLIENNE LE BOIS VIOLETTE VOLV;28025;BARMAINVILLE;28;24;;2015-03-23;2015-11-17;;2016-06-30;;2017-03-23;2018-09-14;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Centrale Eolienne Le Bois Violette;80769869100019;2022-10-19
0010012679;CENTRALE EOLIENNE LE BOIS VIOLETTE VOLV;28284;OINVILLE ST LIPHARD;28;24;;2015-03-23;2015-11-17;;2016-06-30;;2017-03-23;2018-09-14;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Centrale Eolienne Le Bois Violette;80769869100019;2022-10-19
0010012919;PARC EOLIEN NORDEX XXVI SAS;18198;ST AMBROIX;18;24;;2016-04-08;2016-05-04;;2016-12-07;;;2019-05-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-19
0010012926;ÉPINETTES;28313;RECLAINVILLE;28;24;;2001-01-01;;;;;;2018-12-26;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-26
0010012927;MOULIN D'EMANVILLE 2;28004;ALLONNES;28;24;;2001-01-01;;;;;;2018-11-28;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-26
0010012927;MOULIN D'EMANVILLE 2;28383;THEUVILLE;28;24;;2001-01-01;;;;;;2018-11-28;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-26
0010012934;SEPE DU FOUZON;18167;NOHANT EN GRACAY;18;24;;2015-11-05;2016-07-19;;2017-12-16;;2018-09-14;2019-01-12;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-26
0010012937;Centrale éolienne Des Egrouettes;28032;BEAUVILLIERS;28;24;;2015-12-10;2016-06-29;;2016-12-16;;2018-09-27;2020-01-24;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;CELEG SAS;81317280600016;2022-07-19
0010012937;Centrale éolienne Des Egrouettes;28422;LES VILLAGES VOVEENS;28;24;;2015-12-10;2016-06-29;;2016-12-16;;2018-09-27;2020-01-24;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;CELEG SAS;81317280600016;2022-07-19
0010012984;ENERCON IPP FRANCE SARL;28081;CHARONVILLE;28;24;;2015-11-06;2016-09-20;;2017-05-02;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-11
0010012984;ENERCON IPP FRANCE SARL;28370;SAUMERAY;28;24;;2015-11-06;2016-09-20;;2017-05-02;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-11
0010013016;PARC EOLIEN DU MOULIN DE PIERRE NORD;28176;LE GAULT ST DENIS;28;24;;2010-02-26;;;;;2014-06-02;2017-02-01;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-08-17
0010013105;VOLV-V (CEUSP);28422;LES VILLAGES VOVEENS;28;24;;2016-05-30;2016-09-19;;2017-05-02;;2018-09-27;2021-01-15;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;CELEG SAS;48498177400167;2022-10-21
0010013143;COULANGES;18036;BRINAY;18;24;;2017-03-19;;;2017-05-30;;2019-01-07;2020-01-17;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-26
0010013201;FERME EOLIENNE DES BREUILS;45009;ASCHERES LE MARCHE;45;24;;2016-09-09;2016-12-15;;2017-10-27;;2018-09-06;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Ferme Eolienne Des Breuils;81179733100030;2022-11-25
0010013212;Ferme éoliennes les Terres Chaudes SAS;45186;LORCY;45;24;;2016-09-28;2017-01-24;;2017-10-27;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Volkswind France SAS;81442520300019;2022-10-12
0010013276;TOURY ENERGIE;28391;TOURY;28;24;;2006-12-14;2019-11-22;;;;2019-09-11;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-26
0010013318;EPUISAY;41078;EPUISAY;41;24;;2016-12-23;;;2018-04-24;;;;;;;Autorisation;En instruction;;;;;;;;;;;Epuisay Energie Sas;82356051100011;2022-10-28
0010013511;BOIS D'OLIVET;18085;DAMPIERRE-EN-GRACAY;18;24;;2017-08-03;2018-01-12;;2018-06-21;;2019-08-01;2021-04-20;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-09-24
0010013511;BOIS D'OLIVET;18140;MASSAY;18;24;;2017-08-03;2018-01-12;;2018-06-21;;2019-08-01;2021-04-20;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-09-24
0010013534;SAS PARC EOLIEN MOISSON DE BEAUCE I;28141;ERMENONVILLE-LA-GRANDE;28;24;;2006-12-15;2009-05-21;;2017-12-13;;2020-03-30;2021-01-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-23
0010013534;SAS PARC EOLIEN MOISSON DE BEAUCE I;28048;LA BOURDINIERE-SAINT-LOUP;28;24;;2006-12-15;2009-05-21;;2017-12-13;;2020-03-30;2021-01-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-23
0010013534;SAS PARC EOLIEN MOISSON DE BEAUCE I;28222;LUPLANTE;28;24;;2006-12-15;2009-05-21;;2017-12-13;;2020-03-30;2021-01-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-23
0010013584;SAS FERME EOLIENNE DU BOIS ELIE;28108;CORMAINVILLE;28;24;;2017-10-30;2018-08-03;;2019-01-07;;2022-03-14;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Sas Ferme Eolienne Du Bois Elie;82203449200014;2022-09-28
0010013584;SAS FERME EOLIENNE DU BOIS ELIE;28114;COURBEHAYE;28;24;;2017-10-30;2018-08-03;;2019-01-07;;2022-03-14;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Sas Ferme Eolienne Du Bois Elie;82203449200014;2022-09-28
0010013584;SAS FERME EOLIENNE DU BOIS ELIE;28190;GUILLONVILLE;28;24;;2017-10-30;2018-08-03;;2019-01-07;;2022-03-14;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Sas Ferme Eolienne Du Bois Elie;82203449200014;2022-09-28
0010013592;Ferme Eolienne de Lion-en-Beauce;45183;LION-EN-BEAUCE;45;24;;2018-01-23;2019-03-29;;2019-10-04;;2020-08-17;2021-08-11;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;SNC Ferme Eolienne de Lion-en-Beauce;83363884400013;2022-11-15
0010013592;Ferme Eolienne de Lion-en-Beauce;45231;OISON;45;24;;2018-01-23;2019-03-29;;2019-10-04;;2020-08-17;2021-08-11;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;SNC Ferme Eolienne de Lion-en-Beauce;83363884400013;2022-11-15
0010013603;Parc éolien LINIEZ II;36097;LINIEZ;36;24;;2018-02-01;;;;;2022-02-01;;;;;Autorisation;En instruction;;;;;;;;;;;EDPR France Holding SAS;;2022-10-22
